LotFrontage,LotArea,OverallQuality,OverallConditions,YearBuilt,YearRemodel,MasonryVeneerArea,ExteriorQuality,BasementQuality,BasementCondition,BasementExposure,BasementFinishedType1Area,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,AboveGroundLivingArea,BasementFullBathrooms,FullBathrooms,HalfBathrooms,BedroomAbvGr,KitchenAbvGr,KitchenQuality,TotalRoomsAboveGround,Fireplaces,FireplaceQuality,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQuality,GarageCondition,PavedDrive,WoodDeckSF,PoolArea,PoolQuality,SalePrice,TotalUsedArea,NonbuiltArea,IsDuplex,RemodelAge,FireplacesLivingAreaRatio,BedroomsBathroomsRatio,HouseAge,PercentFrontage,ImpactView,RoomsMeanSize,RegularRooms,GarageAreaPerCars,GarageAreaQuality,BasementAreaQuality,LivingAreaQuality,DwellingType,ZoneType,Street,Alley,LotShape,Flatness,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BuildingType,HouseStyle,RoofStyle,RoofMaterial,Exterior1st,Exterior2nd,MasonryVeneerType,Foundation,BasementFinishedType1,BasementFinishedType2,Heating,Electrical,Functional,GarageType,Fence,MiscFeature,SaleType,SaleCondition
30,3215,7,5,2004,2004,120,3,4,3,3,280,320,600,4,1,600,600,1200,0,2,1,2,1,3,4,0,0,2004,2,2,480,3,3,2,0,0,0,,2280,2135,1,6,0.0,0.6666666666666666,6,0.00933125972006221,0.04665629860031105,300.0,1,240.0,1440,2400,8400,2-STORY PUD - 1946 & NEWER,Floating Village Residential,Paved,Paved,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Somerst,Norm,Norm,Townhouse End Unit,2Story,Gable,Two-family Conversion,Metal Siding,Metal Siding,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Detchd,No Fance,None,ConLD,Normal Sale
24,2544,7,5,2004,2005,0,3,4,3,1,368,190,600,4,1,600,600,1200,1,2,1,2,1,3,4,0,0,2004,2,2,480,3,3,2,0,0,0,,2280,1464,1,5,0.0,0.6666666666666666,6,0.009433962264150943,0.04716981132075471,300.0,1,240.0,1440,2400,8400,2-STORY PUD - 1946 & NEWER,Floating Village Residential,Paved,Paved,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Somerst,Norm,Norm,Townhouse Inside Unit,2Story,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,Poured Contrete,Good Living Quarters,Average Living Quarters,GasA,SBrkr,Typ,Detchd,No Fance,None,WD,Normal Sale
24,2544,6,5,2005,2005,216,3,4,3,1,376,224,600,4,1,600,636,1236,1,2,1,2,1,3,4,0,0,2005,2,2,480,3,3,2,0,0,0,,2316,1464,1,5,0.0,0.6666666666666666,5,0.009433962264150943,0.04716981132075471,309.0,1,240.0,1440,2400,7416,2-STORY PUD - 1946 & NEWER,Floating Village Residential,Paved,Paved,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Somerst,Norm,Norm,Townhouse Inside Unit,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Detchd,No Fance,None,WD,Normal Sale
0,2980,6,5,2000,2000,1159,3,4,3,1,466,290,756,4,1,756,756,1512,1,2,1,2,1,3,5,0,0,2000,1,2,440,3,3,2,0,0,0,,2708,1784,1,10,0.0,0.6666666666666666,10,0.0,0.0,302.4,2,220.0,1320,3024,9072,2-STORY PUD - 1946 & NEWER,Floating Village Residential,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,Somerst,Norm,Norm,Townhouse End Unit,2Story,Gable,Two-family Conversion,Metal Siding,Metal Siding,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Detchd,No Fance,None,WD,Normal Sale
0,2403,7,5,2003,2003,0,3,4,3,1,244,286,530,4,1,530,550,1080,0,2,1,2,1,3,4,0,0,2003,2,2,496,3,3,2,0,0,0,,2106,1377,1,7,0.0,0.6666666666666666,7,0.0,0.0,270.0,1,248.0,1488,2120,7560,2-STORY PUD - 1946 & NEWER,Floating Village Residential,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,FR2,Gentle,Somerst,Norm,Norm,Townhouse End Unit,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
57,12853,8,5,2010,2010,0,3,5,1,1,1032,610,1642,4,1,1418,0,1418,1,1,1,1,1,3,6,1,4,2010,2,3,852,3,3,2,160,0,0,,3912,10583,0,0,7.052186177715092E-4,0.5,0,0.00443476231230063,0.02217381156150315,236.33333333333334,4,284.0,2556,8210,11344,1-STORY 1946 & NEWER ALL STYLES,Floating Village Residential,Paved,Paved,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,Somerst,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Cement Board,Cement Board,NA,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,New,Partial
68,7379,8,5,2000,2000,0,3,4,3,1,484,491,975,4,1,975,873,1848,1,2,1,3,1,3,7,1,3,2000,2,2,592,3,3,2,280,0,0,,3415,5812,1,10,5.411255411255411E-4,1.0,10,0.009215340832091069,0.04607670416045534,264.0,3,296.0,1776,3900,14784,2-STORY 1946 & NEWER,Floating Village Residential,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,Somerst,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
80,8000,7,5,2002,2002,0,3,4,3,1,833,659,1492,4,1,1492,0,1492,1,2,0,3,1,3,6,1,4,2002,2,2,596,3,3,2,277,0,0,,3580,5912,0,8,6.702412868632708E-4,1.5,8,0.01,0.05,248.66666666666666,2,298.0,1788,5968,10444,1-STORY 1946 & NEWER ALL STYLES,Floating Village Residential,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Somerst,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
0,10456,6,6,1967,1967,120,2,3,3,1,506,1323,1829,3,1,1829,0,1829,1,2,0,4,1,2,8,0,0,1967,2,2,535,3,3,2,0,0,0,,4193,8092,0,43,0.0,2.0,43,0.0,0.0,228.625,3,267.5,1605,5487,10974,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,NWAmes,Norm,Norm,Single-family Detached,1Story,Hip,Two-family Conversion,Hard Board,Hard Board,Brick Face,Cinder Block,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
80,10791,6,5,1993,1993,0,2,4,3,2,1137,143,1280,4,1,1280,1215,2495,1,2,1,4,1,3,9,1,3,1993,1,2,660,3,3,2,224,0,0,,4435,8851,1,17,4.008016032064128E-4,1.3333333333333333,17,0.007413585395236772,0.03706792697618386,277.22222222222223,4,330.0,1980,5120,14970,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NWAmes,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
0,18837,6,5,1978,1978,0,2,4,3,2,687,491,1224,2,1,1287,604,1891,0,3,0,3,1,2,7,1,3,1978,2,2,678,3,3,2,0,0,0,,3793,16872,1,32,5.288207297726071E-4,1.0,32,0.0,0.0,270.14285714285717,3,339.0,2034,4896,11346,1-1/2 STORY FINISHED ALL AGES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,NWAmes,Norm,Norm,Single-family Detached,1.5Fin,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,Poured Contrete,Average Living Quarters,Low Quality,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
80,9600,6,6,1971,1971,0,2,3,3,1,329,386,715,2,1,930,715,1645,0,1,2,4,1,2,7,0,0,1971,2,2,441,3,3,2,0,0,0,,2801,8229,1,39,0.0,1.3333333333333333,39,0.008333333333333333,0.05,235.0,2,220.5,1323,2145,9870,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NWAmes,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,Cinder Block,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,Good Wood,None,WD,Normal Sale
80,9600,5,5,1966,1966,172,2,3,3,1,698,534,1232,2,1,1232,0,1232,1,1,1,3,1,2,6,0,0,1966,2,2,490,3,3,2,0,0,0,,2954,7878,0,44,0.0,1.5,44,0.008333333333333333,0.041666666666666664,205.33333333333334,2,245.0,1470,3696,6160,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,Hip,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Cinder Block,Average Rec Room,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
90,9900,5,5,1966,1966,0,2,4,3,1,1059,150,1209,3,1,1209,0,1209,1,1,0,3,1,2,6,0,0,1966,2,2,504,3,3,2,0,0,0,,2922,8187,0,44,0.0,3.0,44,0.00909090909090909,0.045454545454545456,201.5,2,252.0,1512,4836,6045,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,Hip,Two-family Conversion,Hard Board,Hard Board,NA,Poured Contrete,Below Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,ConLD,Normal Sale
88,9680,5,6,1967,1967,268,2,3,3,1,1010,500,1510,4,1,1510,0,1510,1,2,0,3,1,3,6,0,0,1967,2,2,517,3,3,2,0,0,0,,3537,7653,0,43,0.0,1.5,43,0.00909090909090909,0.05454545454545454,251.66666666666666,2,258.5,1551,4530,7550,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Wood Siding,Plywood,Brick Face,Cinder Block,Below Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,Good Privacy,None,WD,Normal Sale
0,10600,6,5,1964,1964,0,2,3,3,1,0,533,533,2,1,1131,644,1775,0,2,0,3,1,2,8,0,0,1964,1,2,480,3,3,2,0,0,0,,2788,8989,1,46,0.0,1.5,46,0.0,0.0,221.875,4,240.0,1440,1599,10650,SPLIT OR MULTI-LEVEL,Residential Low Density,Paved,Paved,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,SLvl,Gable,Two-family Conversion,Hard Board,Hard Board,NA,Cinder Block,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,COD,Sale between family members
98,13260,5,6,1962,2001,144,2,3,3,1,1500,228,1728,2,1,1728,0,1728,2,2,0,6,2,2,10,0,0,0,0,0,0,0,0,2,0,0,0,,3456,11532,0,9,0.0,3.0,48,0.007390648567119155,0.04434389140271493,172.8,2,0.0,0,5184,8640,DUPLEX - ALL STYLES AND AGES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Duplex,1Story,Hip,Two-family Conversion,Hard Board,Hard Board,Brick Face,Cinder Block,Below Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,NA,No Fance,None,Oth,Abnormal Sale
68,9724,5,7,1952,2002,265,3,3,3,1,670,470,1140,3,1,1929,532,2461,0,2,0,3,1,2,7,2,4,1994,1,2,400,3,3,2,0,0,0,,4001,7395,1,8,8.126777732629012E-4,1.5,58,0.006993006993006993,0.04895104895104895,351.57142857142856,3,200.0,1200,3420,12305,1-1/2 STORY FINISHED ALL AGES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1.5Fin,Gable,Two-family Conversion,Metal Siding,Metal Siding,Brick Face,Cinder Block,Low Quality,Unfinshed,GasA,SBrkr,Min2,Detchd,Good Wood,None,WD,Normal Sale
120,17360,6,6,1949,1950,340,2,3,3,1,300,482,782,2,1,1019,537,1556,0,2,0,3,1,2,6,1,4,1949,1,2,470,3,3,2,0,0,0,,2808,15871,1,60,6.426735218508997E-4,1.5,61,0.0069124423963133645,0.041474654377880185,259.3333333333333,2,235.0,1410,2346,9336,1-1/2 STORY FINISHED ALL AGES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,NAmes,Artery,Norm,Single-family Detached,1.5Fin,Gable,Two-family Conversion,Metal Siding,Metal Siding,Stone,Cinder Block,Average Rec Room,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
75,11380,6,8,1966,2008,216,2,3,3,4,944,136,1080,3,1,1128,0,1128,1,1,0,2,1,3,5,1,4,1966,1,1,315,3,3,2,238,0,0,,2523,9937,0,2,8.865248226950354E-4,2.0,44,0.006590509666080844,0.05272407732864675,225.6,2,315.0,945,3240,6768,SPLIT FOYER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,SFoyer,Gable,Two-family Conversion,Hard Board,Hard Board,Brick Face,Cinder Block,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,Shed,WD,Normal Sale
70,8267,5,5,1958,1958,0,2,3,3,1,0,1604,1604,2,1,1604,0,1604,0,2,0,4,2,2,8,0,0,1958,1,2,576,3,3,2,42,0,0,,3784,6087,0,52,0.0,2.0,52,0.00846740050804403,0.04233700254022015,200.5,2,288.0,1728,4812,8020,DUPLEX - ALL STYLES AND AGES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,NAmes,Feedr,Norm,Duplex,1Story,Gable,Two-family Conversion,Hard Board,Hard Board,NA,Cinder Block,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
70,8197,7,5,2003,2009,506,3,4,3,1,1188,292,1480,4,1,1480,0,1480,1,2,0,3,1,3,7,0,0,2003,2,2,620,3,3,2,252,0,0,,3580,6097,0,1,0.0,1.5,7,0.008539709649871904,0.04269854824935952,211.42857142857142,3,310.0,1860,5920,10360,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,Minimum Privacy,Shed,WD,Normal Sale
0,8050,5,5,1959,1959,150,2,3,3,1,856,125,1143,2,1,1143,0,1143,1,1,0,3,1,2,6,0,0,1959,2,1,308,3,3,2,0,0,0,,2594,6599,0,51,0.0,3.0,51,0.0,0.0,190.5,2,308.0,924,3429,5715,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,Hip,Two-family Conversion,Metal Siding,Metal Siding,Brick Face,Cinder Block,Below Average Living Quarters,Average Rec Room,GasA,SBrkr,Typ,Attchd,Good Privacy,None,WD,Normal Sale
87,10725,5,5,1959,1959,91,2,3,3,1,936,270,1206,1,1,1206,0,1206,0,1,0,3,1,2,6,0,0,1959,2,1,312,3,3,2,0,0,0,,2724,9207,0,51,0.0,3.0,51,0.008111888111888113,0.040559440559440565,201.0,2,312.0,936,3618,6030,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,Hip,Two-family Conversion,Metal Siding,Metal Siding,Brick Face,Cinder Block,Average Rec Room,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
80,10032,6,5,1959,1959,432,2,3,3,1,734,510,1244,4,1,1580,0,1580,1,1,1,3,1,2,6,2,4,1956,1,2,440,3,3,2,0,0,0,,3264,8012,0,51,0.0012658227848101266,1.5,51,0.007974481658692184,0.03987240829346092,263.3333333333333,2,220.0,1320,3732,9480,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Wood Siding,Wood Siding,Stone,Cinder Block,Average Rec Room,Unfinshed,GasA,SBrkr,Typ,Attchd,Good Wood,None,WD,Normal Sale
60,8382,4,5,1956,1956,0,2,3,3,1,0,832,832,2,1,832,505,1337,0,1,0,3,1,2,5,0,0,1956,1,1,263,3,3,2,0,0,0,,2432,7287,1,54,0.0,3.0,54,0.0071581961345740875,0.03579098067287044,267.4,1,263.0,789,2496,5348,1-1/2 STORY FINISHED ALL AGES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1.5Fin,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,Cinder Block,Unfinshed,Unfinshed,GasA,FuseA,Typ,Attchd,No Fance,None,WD,Normal Sale
60,10950,5,7,1952,1952,0,2,3,3,1,339,525,864,2,1,1064,0,1064,0,1,0,2,1,1,4,0,0,1952,1,1,318,3,3,2,0,0,0,,2246,9568,0,58,0.0,2.0,58,0.005479452054794521,0.038356164383561646,266.0,1,318.0,954,2592,5320,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Wood Shingles,Wood Shingles,NA,Cinder Block,Below Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Detchd,No Fance,None,WD,Normal Sale
119,10895,5,6,1955,1955,0,2,3,3,1,648,324,972,2,1,972,0,972,0,1,0,3,1,2,5,0,0,1955,1,1,305,3,3,2,0,0,0,,2249,9618,0,55,0.0,3.0,55,0.010922441486920606,0.06553464892152364,194.4,1,305.0,915,2916,4860,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,Cinder Block,Average Rec Room,Unfinshed,GasA,SBrkr,Typ,Attchd,Good Wood,None,WD,Normal Sale
70,13587,5,5,1958,1958,0,2,3,3,3,532,456,988,2,1,988,0,988,1,1,0,2,1,2,5,0,0,1958,1,1,264,3,3,2,0,0,0,,2240,12335,0,52,0.0,2.0,52,0.005151983513652756,0.025759917568263783,197.6,2,264.0,792,2964,4940,2 FAMILY CONVERSION - ALL STYLES AND AGES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Two-family Conversion,1Story,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,Cinder Block,Average Rec Room,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Abnormal Sale
65,7898,4,7,1920,1994,0,2,3,3,1,0,576,576,3,1,985,0,985,0,1,0,2,1,2,4,0,0,1989,1,2,676,3,3,0,0,0,0,,2237,6237,0,16,0.0,2.0,90,0.00822993162826032,0.05760952139782224,246.25,1,338.0,2028,1728,3940,1-STORY 1945 & OLDER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,Brick & Tile,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Detchd,No Fance,None,WD,Normal Sale
60,8064,6,8,1948,2004,0,2,3,3,1,481,161,816,2,1,816,408,1224,1,1,0,3,1,2,5,0,0,1950,1,1,280,3,3,2,414,0,0,,2320,6968,1,6,0.0,3.0,62,0.00744047619047619,0.05952380952380952,244.8,1,280.0,840,2448,7344,1-1/2 STORY FINISHED ALL AGES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Artery,Norm,Single-family Detached,1.5Fin,Gable,Two-family Conversion,Wood Shingles,Wood Shingles,NA,Cinder Block,Average Living Quarters,Average Rec Room,GasA,SBrkr,Typ,Detchd,Good Wood,None,WD,Normal Sale
81,7635,5,6,1960,1960,0,2,3,3,1,588,237,1175,4,1,1175,0,1175,0,1,1,3,1,2,6,0,0,1960,2,2,484,3,3,2,0,0,0,,2834,5976,0,50,0.0,1.5,50,0.010609037328094302,0.0636542239685658,195.83333333333334,2,242.0,1452,3525,5875,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Corner,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Brick Face,Wood Siding,NA,Cinder Block,Average Rec Room,Low Quality,GasA,SBrkr,Typ,Detchd,No Fance,None,WD,Normal Sale
80,9760,6,7,1963,1984,218,2,3,3,4,717,415,1395,2,1,1395,0,1395,1,1,0,2,1,2,7,1,3,1963,2,2,440,3,3,2,657,0,0,,3230,7925,0,26,7.168458781362007E-4,2.0,47,0.00819672131147541,0.05737704918032787,199.28571428571428,4,220.0,1320,4185,8370,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Moderate,NAmes,Norm,Norm,Single-family Detached,1Story,Hip,Two-family Conversion,Wood Siding,Wood Siding,Brick Face,Cinder Block,Below Average Living Quarters,Low Quality,GasA,SBrkr,Min1,Attchd,No Fance,None,WD,Normal Sale
60,4800,4,5,1900,1954,771,2,3,3,1,48,661,709,2,1,1157,687,1844,1,1,0,3,1,2,9,2,4,1900,1,1,240,3,3,2,84,0,0,,2793,3403,1,56,0.0010845986984815619,3.0,110,0.0125,0.0625,204.88888888888889,5,240.0,720,2127,7376,1-1/2 STORY FINISHED ALL AGES,Residential Medium Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,OldTown,Norm,Norm,Single-family Detached,1.5Fin,Hip,Two-family Conversion,Wood Siding,Wood Siding,Brick Face,Poured Contrete,Average Living Quarters,Unfinshed,GasA,SBrkr,Min2,Basment,No Fance,None,COD,Abnormal Sale
56,4485,5,7,1920,1950,0,2,3,3,1,579,357,936,2,1,936,0,936,1,1,0,2,1,2,5,1,4,0,0,0,0,0,0,1,51,0,0,,1872,3549,0,60,0.0010683760683760685,2.0,90,0.012486064659977704,0.08740245261984393,187.2,2,0.0,0,2808,4680,1-STORY 1945 & OLDER,Residential Medium Density,Paved,Grovel,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,OldTown,Artery,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Wood Siding,Wood Siding,NA,Poured Contrete,Below Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,NA,Minimum Privacy,None,WD,Normal Sale
69,5805,5,7,1957,1957,0,2,3,3,2,274,0,1347,3,1,1347,0,1347,1,1,0,3,1,3,6,0,0,1957,1,2,551,3,3,2,0,0,0,,3245,3907,0,53,0.0,3.0,53,0.011886304909560724,0.08320413436692507,224.5,2,275.5,1653,4041,6735,1-STORY 1946 & NEWER ALL STYLES,Residential Medium Density,Paved,Grovel,Regular,Banked,All public Utilities,Inside,Moderate,OldTown,Norm,Norm,Single-family Detached,1Story,Hip,Two-family Conversion,Metal Siding,Metal Siding,NA,Cinder Block,Below Average Living Quarters,Average Rec Room,GasA,SBrkr,Typ,Detchd,No Fance,None,WD,Normal Sale
50,6900,6,7,1938,2000,0,2,4,3,1,0,827,827,3,1,827,424,1251,0,1,0,3,1,1,6,0,0,1938,1,1,240,2,3,0,0,0,0,,2318,5833,1,10,0.0,3.0,72,0.007246376811594203,0.050724637681159424,208.5,2,240.0,480,3308,7506,1-1/2 STORY - UNFINISHED ALL AGES,Residential Medium Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,OldTown,Norm,Norm,Single-family Detached,1.5Fin,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Detchd,No Fance,None,WD,Normal Sale
69,11851,5,7,1948,2009,0,2,3,3,1,780,247,1027,4,1,1027,606,1633,0,1,0,3,1,3,7,1,4,1948,1,1,240,3,3,2,0,0,0,,2900,10584,1,1,6.12369871402327E-4,3.0,62,0.005822293477343684,0.040756054341405785,233.28571428571428,3,240.0,720,3081,8165,1-1/2 STORY FINISHED ALL AGES,Residential Medium Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,OldTown,Artery,Norm,Single-family Detached,1.5Fin,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Brick & Tile,Below Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Detchd,No Fance,None,WD,Normal Sale
0,8239,5,6,1920,1962,0,2,3,3,1,176,832,1008,2,1,1060,185,1245,0,1,0,3,1,2,6,0,0,1962,1,1,315,3,3,2,0,0,0,,2568,6864,1,48,0.0,3.0,90,0.0,0.0,207.5,2,315.0,945,3024,6225,1-1/2 STORY FINISHED ALL AGES,Residential Medium Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,OldTown,Artery,Norm,Single-family Detached,1.5Fin,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,Brick & Tile,Average Rec Room,Unfinshed,GasA,SBrkr,Typ,Detchd,No Fance,None,WD,Normal Sale
68,9656,2,2,1923,1970,0,2,2,2,1,0,678,678,2,0,832,0,832,0,1,0,2,1,2,5,1,4,1928,1,2,780,2,2,0,0,0,0,,2290,8044,0,40,0.001201923076923077,2.0,87,0.007042253521126761,0.014084507042253521,166.4,2,390.0,1560,1356,1664,1-STORY 1945 & OLDER,Residential Medium Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,OldTown,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Asbestos Shingles,Asbestos Shingles,NA,Brick & Tile,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Detchd,No Fance,None,WD,Abnormal Sale
