LotFrontage,LotArea,OverallQuality,OverallConditions,YearBuilt,YearRemodel,MasonryVeneerArea,ExteriorQuality,BasementQuality,BasementCondition,BasementExposure,BasementFinishedType1Area,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,AboveGroundLivingArea,BasementFullBathrooms,FullBathrooms,HalfBathrooms,BedroomAbvGr,KitchenAbvGr,KitchenQuality,TotalRoomsAboveGround,Fireplaces,FireplaceQuality,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQuality,GarageCondition,PavedDrive,WoodDeckSF,PoolArea,PoolQuality,SalePrice,TotalUsedArea,NonbuiltArea,IsDuplex,RemodelAge,FireplacesLivingAreaRatio,BedroomsBathroomsRatio,HouseAge,PercentFrontage,ImpactView,RoomsMeanSize,RegularRooms,GarageAreaPerCars,GarageAreaQuality,BasementAreaQuality,LivingAreaQuality,DwellingType,ZoneType,Street,Alley,LotShape,Flatness,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BuildingType,HouseStyle,RoofStyle,RoofMaterial,Exterior1st,Exterior2nd,MasonryVeneerType,Foundation,BasementFinishedType1,BasementFinishedType2,Heating,Electrical,Functional,GarageType,Fence,MiscFeature,SaleType,SaleCondition
74,8532,5,6,1954,1990,650,2,3,3,1,1213,84,1297,3,1,1297,0,1297,0,1,0,3,1,2,5,1,3,1954,3,2,498,3,3,2,0,0,0,153000,3092,6737,0,19,7.710100231303007E-4,3.0,55,0.008673230192217534,0.052039381153305204,259.4,1,249.0,1494,3891,6485,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,Hip,Two-family Conversion,Wood Siding,Wood Siding,Brick Face,Cinder Block,Average Rec Room,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
68,7922,5,7,1953,2007,0,2,3,3,1,731,326,1057,2,1,1057,0,1057,1,1,0,3,1,3,5,0,0,1953,1,1,246,3,3,2,0,0,0,109000,2360,6619,0,3,0.0,3.0,57,0.008583690987124463,0.060085836909871244,211.4,1,246.0,738,3171,5285,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Cinder Block,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Detchd,No Fance,None,WD,Abnormal Sale
65,6040,4,5,1955,1955,0,2,0,0,0,0,0,0,2,0,1152,0,1152,0,2,0,2,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,82000,1152,4888,0,53,0.0,1.0,53,0.01076158940397351,0.05380794701986755,192.0,2,0.0,0,0,4608,DUPLEX - ALL STYLES AND AGES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Edwards,Norm,Norm,Duplex,1Story,Gable,Two-family Conversion,Asbestos Shingles,Plywood,NA,Poured Contrete,No Basement,No Basement,GasA,FuseP,Typ,NA,No Fance,None,WD,Adjoining Land Purchase
84,8658,6,5,1965,1965,101,2,3,3,1,643,445,1088,4,1,1324,0,1324,0,2,0,3,1,2,6,1,3,1965,2,2,440,3,3,2,0,0,0,160000,2852,6894,0,41,7.552870090634441E-4,1.5,41,0.009702009702009701,0.048510048510048503,220.66666666666666,2,220.0,1320,3264,7944,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Wood Siding,Wood Siding,Brick Face,Cinder Block,Average Rec Room,Unfinshed,GasA,SBrkr,Typ,Attchd,Good Wood,None,WD,Abnormal Sale
115,16905,5,6,1959,1959,0,2,3,3,4,967,383,1350,3,1,1328,0,1328,0,1,1,2,1,2,5,2,4,1959,2,1,308,3,3,1,0,0,0,170000,2986,15269,0,48,0.0015060240963855422,1.0,48,0.006802721088435374,0.04081632653061224,265.6,2,308.0,924,4050,6640,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Timber,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Cinder Block,Below Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
0,9180,5,7,1983,1983,0,2,4,3,3,747,0,840,3,1,884,0,884,1,1,0,2,1,3,5,0,0,1983,2,2,504,3,4,2,240,0,0,144000,2228,7792,0,24,0.0,2.0,24,0.0,0.0,176.8,2,252.0,1512,3360,4420,SPLIT FOYER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,CulDSac,Gentle,SawyerW,Norm,Norm,Single-family Detached,SFoyer,Gable,Two-family Conversion,Hard Board,Hard Board,NA,Cinder Block,Average Living Quarters,Low Quality,GasA,SBrkr,Typ,Attchd,Minimum Privacy,None,WD,Normal Sale
0,9200,5,6,1975,1980,0,2,4,3,3,280,167,938,2,1,938,0,938,1,1,0,3,1,2,5,0,0,1977,1,1,308,3,3,2,145,0,0,130250,2184,7954,0,28,0.0,3.0,33,0.0,0.0,187.6,1,308.0,924,3752,4690,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,CulDSac,Gentle,CollgCr,Norm,Norm,Single-family Detached,1Story,Hip,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Cinder Block,Low Quality,Below Average Living Quarters,GasA,SBrkr,Typ,Detchd,Minimum Privacy,None,WD,Normal Sale
70,7945,5,6,1959,1959,0,2,3,3,1,179,465,1150,4,1,1150,0,1150,1,1,0,3,1,2,6,0,0,1959,2,1,300,3,3,2,0,0,0,141000,2600,6495,0,47,0.0,3.0,47,0.00881057268722467,0.052863436123348026,191.66666666666666,2,300.0,900,3450,5750,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Brick Face,Wood Siding,NA,Cinder Block,Average Living Quarters,Below Average Living Quarters,GasA,FuseA,Typ,Attchd,No Fance,None,WD,Normal Sale
61,7658,9,5,2005,2005,412,4,5,3,1,456,1296,1752,4,1,1752,0,1752,1,2,0,2,1,4,6,1,4,2005,2,2,576,3,3,2,196,0,0,319900,4080,5330,0,5,5.707762557077625E-4,1.0,5,0.007965526247061896,0.03982763123530948,292.0,3,288.0,1728,8760,15768,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NridgHt,Norm,Norm,Townhouse End Unit,1Story,Hip,Two-family Conversion,Metal Siding,Metal Siding,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
48,12822,7,5,2003,2003,0,3,5,3,1,1351,83,1434,4,1,1518,631,2149,1,1,1,1,1,3,6,1,5,2003,2,2,670,3,3,2,168,0,0,239686,4253,10634,1,6,4.6533271288971617E-4,0.5,6,0.003743565746373421,0.018717828731867104,358.1666666666667,4,335.0,2010,7170,15043,1-1/2 STORY FINISHED ALL AGES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,CulDSac,Gentle,Mitchel,Norm,Norm,Single-family Detached,1.5Fin,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Abnormal Sale
84,11096,8,5,2006,2006,0,3,4,3,3,24,1632,1656,4,1,1656,0,1656,0,2,0,3,1,3,7,0,0,2006,2,3,826,3,3,2,0,0,0,249700,4138,8614,0,1,0.0,1.5,1,0.007570295602018745,0.037851478010093725,236.57142857142858,3,275.3333333333333,2478,6624,13248,1-STORY 1946 & NEWER ALL STYLES,Floating Village Residential,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Somerst,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
33,4456,4,5,1920,2008,0,2,3,3,1,0,736,736,3,1,736,716,1452,0,2,0,2,3,2,8,0,0,0,0,0,0,0,0,0,0,0,0,113000,2188,3720,1,1,0.0,1.0,89,0.007405745062836625,0.03702872531418312,181.5,3,0.0,0,2208,5808,2 FAMILY CONVERSION - ALL STYLES AND AGES,Residential Medium Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,OldTown,Norm,Norm,Two-family Conversion,2Story,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,Brick & Tile,Unfinshed,Unfinshed,GasA,SBrkr,Typ,NA,No Fance,None,New,Partial
66,7742,5,7,1966,1966,0,2,3,3,1,763,192,955,4,1,955,0,955,1,1,0,3,1,2,6,0,0,1966,1,1,386,3,3,2,0,0,0,127000,2296,6401,0,41,0.0,3.0,41,0.008524928958925343,0.0596745027124774,159.16666666666666,2,386.0,1158,2865,4775,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Sawyer,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Hard Board,Hard Board,NA,Cinder Block,Below Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,Minimum Privacy,None,WD,Normal Sale
0,13869,6,6,1997,1997,0,2,4,3,3,182,612,794,3,1,794,676,1470,0,2,0,3,1,2,6,0,0,1997,3,2,388,3,3,2,0,0,0,177000,2652,12687,1,10,0.0,1.5,10,0.0,0.0,245.0,2,194.0,1164,3176,8820,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Moderately Irregular,Near Flat/Level,All public Utilities,Corner,Gentle,Gilbert,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
52,6240,6,6,1934,1950,0,2,3,3,1,0,816,816,2,1,816,0,1176,0,1,0,3,1,2,6,1,4,1985,1,2,528,3,3,2,112,0,0,114500,2520,4536,0,56,8.503401360544217E-4,3.0,72,0.008333333333333333,0.05,196.0,2,264.0,1584,2448,7056,1-1/2 STORY FINISHED ALL AGES,Residential Medium Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,BrkSide,Norm,Norm,Single-family Detached,1.5Fin,Gable,Two-family Conversion,Wood Siding,Wood Siding,NA,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Detchd,Minimum Privacy,Shed,WD,Normal Sale
110,8472,5,5,1963,1963,0,1,4,3,4,104,0,816,2,0,816,0,816,1,1,0,2,1,2,5,0,0,1963,1,2,516,3,3,2,106,0,0,110000,2148,7140,0,47,0.0,2.0,47,0.012983947119924457,0.06491973559962229,163.2,2,258.0,1548,3264,4080,DUPLEX - ALL STYLES AND AGES,Residential Medium Density,Grovel,Not Alley Access,Moderately Irregular,Banked,All public Utilities,Corner,Moderate,IDOTRR,RRNn,Norm,Duplex,1Story,Gable,Two-family Conversion,Wood Siding,Wood Siding,NA,Cinder Block,Low Quality,Good Living Quarters,GasA,SBrkr,Typ,CarPort,No Fance,None,WD,Normal Sale
68,50271,9,5,1981,1987,0,3,5,3,4,1810,32,1842,3,1,1842,0,1842,2,0,1,0,1,3,5,1,4,1981,3,3,894,3,3,2,857,0,0,385000,4578,47535,0,19,5.428881650380022E-4,0.0,25,0.0013526685365319966,0.006763342682659983,368.4,4,298.0,2682,9210,16578,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Depression,All public Utilities,Inside,Gentle,Veenker,Norm,Norm,Single-family Detached,1Story,Gable,Wood Shingles,Wood Shingles,Wood Shingles,NA,Cinder Block,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
60,7134,5,5,1955,1955,0,2,3,3,1,384,0,384,2,1,1360,0,1360,0,1,0,3,1,2,6,1,3,1962,1,2,572,3,3,2,0,0,0,130000,2316,5202,0,52,7.352941176470588E-4,3.0,52,0.008410428931875526,0.04205214465937763,226.66666666666666,2,286.0,1716,1152,6800,SPLIT OR MULTI-LEVEL,Residential Low Density,Paved,Not Alley Access,Regular,Banked,All public Utilities,Inside,Moderate,NAmes,Norm,Norm,Single-family Detached,SLvl,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,Cinder Block,Average Living Quarters,Unfinshed,GasA,SBrkr,Min1,Detchd,Minimum Privacy,None,WD,Normal Sale
100,10175,6,5,1964,1964,272,2,3,3,1,490,935,1425,3,1,1425,0,1425,0,2,0,3,1,2,7,1,4,1964,2,2,576,3,3,2,0,0,0,180500,3426,8174,0,44,7.017543859649122E-4,1.5,44,0.009828009828009828,0.04914004914004914,203.57142857142858,3,288.0,1728,4275,8550,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Hard Board,Plywood,Brick Face,Cinder Block,Below Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
24,2645,8,5,1999,2000,456,3,4,3,1,649,321,970,4,1,983,756,1739,1,2,1,3,1,3,7,0,0,1999,3,2,480,3,3,2,115,0,0,172500,3189,1182,1,9,0.0,1.0,10,0.009073724007561436,0.04536862003780718,248.42857142857142,3,240.0,1440,3880,13912,2-STORY PUD - 1946 & NEWER,Floating Village Residential,Paved,Paved,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Somerst,Norm,Norm,Townhouse Inside Unit,2Story,Gable,Two-family Conversion,Metal Siding,Metal Siding,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Abnormal Sale
89,11645,7,5,2004,2004,0,3,4,3,1,0,860,860,4,1,860,860,1720,0,2,1,3,1,3,7,0,0,2004,2,2,565,3,3,2,0,0,0,196500,3145,10220,1,2,0.0,1.0,2,0.007642765135251181,0.038213825676255905,245.71428571428572,3,282.5,1695,3440,12040,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Corner,Gentle,CollgCr,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
66,13682,10,5,2006,2006,1031,4,5,3,4,0,1410,1410,4,1,1426,1519,2945,0,3,1,3,1,3,10,1,4,2006,3,3,641,3,3,2,192,0,0,438780,4996,11615,1,0,3.3955857385398983E-4,0.75,0,0.004823856161379915,0.024119280806899575,294.5,6,213.66666666666666,1923,7050,29450,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Moderately Irregular,Hillside,All public Utilities,CulDSac,Gentle,StoneBr,Norm,Norm,Single-family Detached,2Story,Hip,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,BuiltIn,No Fance,None,New,Partial
60,7200,5,7,1972,1972,0,2,3,3,3,632,148,780,4,1,780,0,780,0,1,0,2,1,2,4,0,0,1973,1,1,352,3,3,2,196,0,0,124900,1912,6068,0,36,0.0,2.0,36,0.008333333333333333,0.058333333333333334,195.0,1,352.0,1056,2340,3900,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Banked,All public Utilities,Inside,Gentle,CollgCr,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Hard Board,Hard Board,NA,Cinder Block,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Detchd,Minimum Privacy,None,WD,Normal Sale
63,13072,6,5,2004,2004,0,2,4,3,1,941,217,1158,4,1,1158,0,1158,1,1,1,3,1,3,5,0,0,2006,1,2,576,3,3,2,0,0,0,158000,2892,11338,0,2,0.0,1.5,2,0.004819461444308446,0.024097307221542227,231.6,1,288.0,1728,4632,6948,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,SawyerW,RRAe,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Detchd,No Fance,None,New,Partial
60,7200,5,7,1920,1996,0,2,3,2,1,0,530,530,2,0,581,530,1111,0,1,0,3,1,1,6,0,0,1935,1,1,288,3,3,0,0,0,0,101000,1929,6331,1,11,0.0,3.0,87,0.008333333333333333,0.058333333333333334,185.16666666666666,2,288.0,864,1590,5555,2-1/2 STORY ALL AGES,Residential Medium Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,IDOTRR,Norm,Norm,Single-family Detached,2.5Unf,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,Brick & Tile,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Detchd,No Fance,None,WD,Normal Sale
44,6442,8,5,2006,2006,178,3,4,4,2,24,1346,1370,4,1,1370,0,1370,0,2,0,2,1,3,6,1,4,2006,2,2,484,3,3,2,120,0,0,202500,3224,4588,0,1,7.2992700729927E-4,1.0,1,0.006830176963675877,0.034150884818379384,228.33333333333334,3,242.0,1452,5480,10960,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,NridgHt,Norm,Norm,Townhouse End Unit,1Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Stone,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
50,10300,7,6,1921,1950,0,2,3,3,1,0,576,576,3,1,902,808,1710,0,2,0,3,1,2,9,0,0,1990,1,2,480,3,3,2,12,0,0,140000,2766,8918,1,60,0.0,1.5,89,0.0048543689320388345,0.029126213592233007,190.0,5,240.0,1440,1728,11970,2-STORY 1945 & OLDER,Residential Medium Density,Paved,Not Alley Access,Slightly irregular,Banked,All public Utilities,Inside,Gentle,OldTown,RRAn,Feedr,Single-family Detached,2Story,Gable,Two-family Conversion,Stucco,Stucco,NA,Brick & Tile,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Detchd,Good Privacy,None,WD,Normal Sale
0,9375,7,5,1997,1998,573,2,4,3,1,739,318,1057,4,1,1057,977,2034,1,2,1,3,1,3,8,0,0,1998,2,2,645,3,3,2,576,0,0,219500,3736,7673,1,11,0.0,1.0,12,0.0,0.0,254.25,4,322.5,1935,4228,14238,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,CollgCr,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,Good Privacy,None,WD,Normal Sale
76,9591,8,5,2004,2005,344,3,5,3,3,0,1143,1143,4,1,1143,1330,2473,0,2,1,4,1,3,9,1,4,2004,2,3,852,3,3,2,192,0,0,317000,4468,7596,1,2,4.043671653861706E-4,1.3333333333333333,3,0.007924095506203733,0.03962047753101866,274.77777777777777,4,284.0,2556,5715,19784,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NridgHt,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,BuiltIn,No Fance,None,WD,Normal Sale
0,19900,7,5,1970,1989,287,2,4,3,4,912,1035,1947,2,1,2207,0,2207,1,2,0,3,1,2,7,1,4,1970,2,2,576,3,3,2,301,0,0,180000,4730,17117,0,21,4.5310376076121433E-4,1.5,40,0.0,0.0,315.2857142857143,3,288.0,1728,7788,15449,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,PosA,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Plywood,Plywood,Brick Face,Cinder Block,Good Living Quarters,Unfinshed,GasA,SBrkr,Min1,Attchd,No Fance,None,WD,Normal Sale
72,10665,7,5,2003,2003,167,3,4,3,3,1013,440,1453,4,1,1479,0,1479,1,2,0,3,1,3,7,0,0,2003,2,2,558,3,3,2,144,0,0,226000,3490,8628,0,4,0.0,1.5,4,0.006751054852320675,0.03375527426160338,211.28571428571428,3,279.0,1674,5812,10353,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,CollgCr,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
47,4608,4,6,1945,1950,0,2,3,3,1,0,747,747,2,1,747,0,747,0,1,0,2,1,2,4,0,0,1945,1,1,220,3,3,2,0,0,0,80000,1714,3641,0,60,0.0,2.0,65,0.010199652777777778,0.06119791666666667,186.75,1,220.0,660,2241,2988,1-STORY 1945 & OLDER,Residential Medium Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,OldTown,Artery,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,Cinder Block,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
81,15593,7,4,1953,1953,0,3,3,3,1,603,701,1304,2,1,1304,983,2287,0,2,0,3,1,2,7,1,3,1953,3,2,667,3,3,2,0,0,0,225000,4258,13622,1,53,4.3725404459991256E-4,1.5,53,0.0051946386198935416,0.020778554479574166,326.7142857142857,3,333.5,2001,3912,16009,1-1/2 STORY FINISHED ALL AGES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,ClearCr,Norm,Norm,Single-family Detached,1.5Fin,Gable,Two-family Conversion,Brick Face,Asbestos Shingles,NA,Cinder Block,Below Average Living Quarters,Unfinshed,GasW,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
95,13651,7,6,1973,1973,1115,2,4,3,4,1880,343,2223,4,1,2223,0,2223,1,2,0,3,1,2,8,2,4,1973,3,2,516,3,3,2,300,0,0,244000,4962,10912,0,34,8.99685110211426E-4,1.5,34,0.006959197128415501,0.041755182770493005,277.875,4,258.0,1548,8892,15561,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Plywood,Plywood,Brick Face,Cinder Block,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
69,7599,4,6,1982,2006,0,2,3,3,1,565,280,845,2,1,845,0,845,1,1,0,2,1,2,4,0,0,1987,1,2,360,3,3,2,0,0,0,129500,2050,6394,0,1,0.0,2.0,25,0.009080142123963679,0.054480852743782074,211.25,1,180.0,1080,2535,3380,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,Mitchel,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Hard Board,Plywood,NA,Cinder Block,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Detchd,No Fance,None,WD,Normal Sale
74,10141,7,5,1998,1998,40,2,4,3,1,0,832,832,3,1,885,833,1718,0,2,1,3,1,2,7,1,3,1998,3,2,427,3,3,2,0,0,0,185000,2977,8829,1,11,5.820721769499418E-4,1.0,11,0.007297110738585938,0.03648555369292969,245.42857142857142,3,213.5,1281,3328,12026,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Corner,Gentle,Gilbert,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
85,10200,5,7,1954,2003,104,2,3,3,1,320,404,1086,3,1,1086,0,1086,1,1,0,3,1,2,6,0,0,1989,1,2,490,3,3,2,0,0,0,144900,2662,8624,0,7,0.0,3.0,56,0.008333333333333333,0.058333333333333334,181.0,2,245.0,1470,3258,5430,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Wood Siding,Wood Siding,Brick Face,Cinder Block,Average Living Quarters,Below Average Living Quarters,GasA,SBrkr,Typ,Attchd,Good Wood,None,WD,Normal Sale
60,5790,3,6,1915,1950,0,3,2,3,1,0,840,840,3,0,840,765,1605,0,2,0,3,2,2,8,0,0,1915,1,1,379,3,3,2,0,0,0,107400,2824,4571,1,60,0.0,1.5,95,0.010362694300518135,0.06217616580310881,200.625,3,379.0,1137,1680,4815,1-1/2 STORY FINISHED ALL AGES,Residential Medium Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,OldTown,Norm,Norm,Single-family Detached,2Story,Gambrel,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Cinder Block,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Detchd,No Fance,None,WD,Normal Sale
21,1596,4,5,1973,1973,0,2,4,3,4,462,0,462,2,1,526,462,988,1,1,0,2,1,2,5,0,0,1973,1,1,297,3,3,2,120,0,0,91000,1747,773,1,36,0.0,2.0,36,0.013157894736842105,0.06578947368421052,197.6,2,297.0,891,1848,3952,PUD - MULTILEVEL - INCL SPLIT LEV/FOYER,Residential Medium Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,MeadowV,Norm,Norm,Townhouse Inside Unit,SLvl,Gable,Two-family Conversion,Cement Board,Cement Board,NA,Cinder Block,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,BuiltIn,Good Wood,None,WD,Normal Sale
0,8475,4,7,1956,1956,0,2,3,3,1,228,724,952,4,1,952,0,952,0,1,0,2,1,2,4,0,0,1956,1,1,283,3,3,2,0,0,0,135750,2187,7240,0,52,0.0,2.0,52,0.0,0.0,238.0,1,283.0,849,2856,3808,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Cinder Block,Average Living Quarters,Unfinshed,GasA,FuseA,Typ,Detchd,No Fance,None,WD,Normal Sale
